seed_id,target_id,source_ideology,source_topic,rank,condition
sQvZbI80IvQ,jF5H_9B_RwQ,feminism,gender_conflict_discourse,3,anti_profile
sQvZbI80IvQ,F5wV7EZ9CjU,feminism,gender_conflict_discourse,4,anti_profile
sQvZbI80IvQ,MHyc-6mU6Aw,feminism,gender_conflict_discourse,5,anti_profile
sQvZbI80IvQ,gs-h6oFgcQY,feminism,gender_conflict_discourse,6,anti_profile
sQvZbI80IvQ,dpABzWLO43M,feminism,gender_conflict_discourse,7,anti_profile
sQvZbI80IvQ,QEnwaVUNCaU,feminism,gender_conflict_discourse,8,anti_profile
sQvZbI80IvQ,FbI6vEerwHU,feminism,gender_conflict_discourse,9,anti_profile
sQvZbI80IvQ,xUwikz7-wEg,feminism,gender_conflict_discourse,10,anti_profile
sQvZbI80IvQ,aFQKOX_X7fc,feminism,gender_conflict_discourse,11,anti_profile
sQvZbI80IvQ,tV17VtAcw9M,feminism,gender_conflict_discourse,12,anti_profile
sQvZbI80IvQ,MbJQ5twZTi4,feminism,gender_conflict_discourse,13,anti_profile
sQvZbI80IvQ,AYQHrNxNu8Y,feminism,gender_conflict_discourse,14,anti_profile
sQvZbI80IvQ,-NzJAU4_Wmk,feminism,gender_conflict_discourse,15,anti_profile
sQvZbI80IvQ,vNBhTsr1m30,feminism,gender_conflict_discourse,16,anti_profile
sQvZbI80IvQ,qb_CeZ4r6U8,feminism,gender_conflict_discourse,17,anti_profile
sQvZbI80IvQ,sVvp_DPgFZE,feminism,gender_conflict_discourse,18,anti_profile
sQvZbI80IvQ,ZPk-6asr_Lc,feminism,gender_conflict_discourse,19,anti_profile
sQvZbI80IvQ,aL49FHbPBSQ,feminism,gender_conflict_discourse,20,anti_profile
5FOC-0P0UMw,-FNIAzYLCQA,feminism,gender_conflict_discourse,1,anti_profile
5FOC-0P0UMw,O-Se7PIdReE,feminism,gender_conflict_discourse,2,anti_profile
5FOC-0P0UMw,jF5H_9B_RwQ,feminism,gender_conflict_discourse,3,anti_profile
5FOC-0P0UMw,rJGCjSYSo-k,feminism,gender_conflict_discourse,4,anti_profile
